transaction_id,user_id,timestamp,amount,sender_id,receiver_id,transaction_type,merchant_category,device_id,location,status,is_anomaly_ground_truth,anomaly_type,hour,day_of_week,day,is_weekend,is_night,previous_amount,previous_timestamp,minutes_since_previous,user_mean_amount,user_median_amount,amount_to_user_mean,amount_deviation,user_transaction_count,first_device,is_new_device,previous_location,is_location_change,recipient_pair,recipient_transaction_count,is_new_recipient,hour_sin,hour_cos,is_transaction_burst,log_amount
TXN005315,USER0802,2026-01-11 00:13:04,2100.94,USER0802,MERCHANT0434,BILL_PAYMENT,Travel,UNKNOWN_DEV62315,Bengaluru,SUCCESS,1,NEW_DEVICE,0,6,2026-01-11,1,1,747.09,2026-01-09 01:00:51,2832.2166666666667,666.235,684.575,3.1534518600794015,1434.705,4,DEV0802,1,Bengaluru,0,USER0802_MERCHANT0434,0,1,0.0,1.0,0,7.650616006785924
TXN008812,USER0802,2026-01-17 15:37:32,208.78,USER0802,MERCHANT0345,BILL_PAYMENT,Food,DEV0802,Bengaluru,SUCCESS,0,NORMAL,15,5,2026-01-17,1,0,2100.94,2026-01-11 00:13:04,9564.466666666667,953.176,747.09,0.2190361486231294,-744.3960000000001,5,DEV0802,0,Bengaluru,0,USER0802_MERCHANT0345,0,1,-0.7071067811865471,-0.7071067811865479,0,5.346059362533458
TXN009123,USER0802,2026-01-18 05:16:28,802.21,USER0802,MERCHANT0485,BILL_PAYMENT,Utilities,DEV0802,Bengaluru,SUCCESS,0,NORMAL,5,6,2026-01-18,1,1,208.78,2026-01-17 15:37:32,818.9333333333333,829.11,684.575,0.9675555716370566,-26.899999999999977,6,DEV0802,0,Bengaluru,0,USER0802_MERCHANT0485,0,1,0.9659258262890683,0.25881904510252074,0,6.688616199059165
TXN009224,USER0802,2026-01-18 10:01:29,998.78,USER0802,MERCHANT0265,BILL_PAYMENT,Utilities,DEV0802,Bengaluru,SUCCESS,0,NORMAL,10,6,2026-01-18,1,0,802.21,2026-01-18 05:16:28,285.01666666666665,825.2671428571429,747.09,1.210250533593451,173.51285714285711,7,DEV0802,0,Bengaluru,0,USER0802_MERCHANT0265,0,1,0.49999999999999994,-0.8660254037844387,0,6.907535254778587
TXN002344,USER0803,2026-01-05 10:35:35,1711.78,USER0803,MERCHANT0230,P2P,Entertainment,DEV0803,Chennai,FAILED,0,NORMAL,10,0,2026-01-05,0,0,0.0,,1440.0,997.165,997.165,1.7166466933757203,714.615,0,DEV0803,0,,0,USER0803_MERCHANT0230,0,1,0.49999999999999994,-0.8660254037844387,0,7.445873060420751
TXN002628,USER0803,2026-01-05 23:11:09,1565.86,USER0803,MERCHANT0050,RECHARGE,Food,DEV0803,Chennai,SUCCESS,0,NORMAL,23,0,2026-01-05,0,1,1711.78,2026-01-05 10:35:35,755.5666666666667,1711.78,1711.78,0.9147554008108518,-145.92000000000007,1,DEV0803,0,Chennai,0,USER0803_MERCHANT0050,0,1,-0.25881904510252157,0.9659258262890681,0,7.356828895671681
TXN003029,USER0803,2026-01-06 17:11:34,1664.48,USER0803,MERCHANT0280,P2P,Food,DEV0803,Chennai,SUCCESS,0,NORMAL,17,1,2026-01-06,0,0,1565.86,2026-01-05 23:11:09,1080.4166666666667,1638.82,1638.82,1.0156576073028154,25.660000000000082,2,DEV0803,0,Chennai,0,USER0803_MERCHANT0280,0,1,-0.9659258262890683,-0.25881904510252063,0,7.417868649155749
TXN003273,USER0803,2026-01-07 04:23:19,1381.3,USER0803,MERCHANT0067,P2M,Healthcare,DEV0803,Chennai,SUCCESS,0,NORMAL,4,2,2026-01-07,0,1,1664.48,2026-01-06 17:11:34,671.75,1647.3733333333332,1664.48,0.8384863176126844,-266.07333333333327,3,DEV0803,0,Chennai,0,USER0803_MERCHANT0067,0,1,0.8660254037844386,0.5000000000000001,0,7.231504057470311
TXN005173,USER0803,2026-01-10 17:28:09,967.6,USER0803,MERCHANT0407,BILL_PAYMENT,Food,DEV0803,Chennai,SUCCESS,0,NORMAL,17,5,2026-01-10,1,0,1381.3,2026-01-07 04:23:19,5104.833333333333,1580.855,1615.17,0.6120738461149189,-613.255,4,DEV0803,0,Chennai,0,USER0803_MERCHANT0407,0,1,-0.9659258262890683,-0.25881904510252063,0,6.875851729969129
TXN005230,USER0803,2026-01-10 20:20:02,835.75,USER0803,MERCHANT0254,BILL_PAYMENT,Utilities,DEV0803,Chennai,SUCCESS,0,NORMAL,20,5,2026-01-10,1,0,967.6,2026-01-10 17:28:09,171.88333333333333,1458.204,1565.86,0.573136543309441,-622.454,5,DEV0803,0,Chennai,0,USER0803_MERCHANT0254,0,1,-0.8660254037844386,0.5000000000000001,0,6.729525340091436
TXN006581,USER0803,2026-01-13 10:17:46,4831.63,USER0803,MERCHANT0308,P2M,Shopping,UNKNOWN_DEV76624,Chennai,SUCCESS,1,NEW_DEVICE,10,1,2026-01-13,0,0,835.75,2026-01-10 20:20:02,3717.733333333333,1354.4616666666666,1473.58,3.567195823186826,3477.1683333333335,6,DEV0803,1,Chennai,0,USER0803_MERCHANT0308,0,1,0.49999999999999994,-0.8660254037844387,0,8.483146111910516
TXN006940,USER0803,2026-01-14 02:10:03,1233.39,USER0803,MERCHANT0475,RECHARGE,Entertainment,DEV0803,Chennai,SUCCESS,0,NORMAL,2,2,2026-01-14,0,1,4831.63,2026-01-13 10:17:46,952.2833333333333,1851.2,1565.86,0.6662651253241141,-617.81,7,DEV0803,0,Chennai,0,USER0803_MERCHANT0475,0,1,0.49999999999999994,0.8660254037844387,0,7.118332199914387
TXN007084,USER0803,2026-01-14 08:57:03,437.41,USER0803,MERCHANT0348,P2M,Entertainment,DEV0803,Chennai,FAILED,0,NORMAL,8,2,2026-01-14,0,0,1233.39,2026-01-14 02:10:03,407.0,1773.9737499999999,1473.58,0.24657072856912346,-1336.5637499999998,8,DEV0803,0,Chennai,0,USER0803_MERCHANT0348,0,1,0.8660254037844387,-0.4999999999999998,0,6.083154545592635
TXN008117,USER0803,2026-01-16 08:11:24,1013.02,USER0803,MERCHANT0388,RECHARGE,Travel,DEV0803,Chennai,SUCCESS,0,NORMAL,8,4,2026-01-16,0,0,437.41,2026-01-14 08:57:03,2834.35,1625.4666666666665,1381.3,0.6232179476663112,-612.4466666666665,9,DEV0803,0,Chennai,0,USER0803_MERCHANT0388,0,1,0.8660254037844387,-0.4999999999999998,0,6.9216779078224935
TXN001796,USER0804,2026-01-04 09:16:16,709.25,USER0804,MERCHANT0391,BILL_PAYMENT,Travel,DEV0804,Chennai,SUCCESS,0,NORMAL,9,6,2026-01-04,1,0,0.0,,1440.0,997.165,997.165,0.7112664403584161,-287.91499999999996,0,DEV0804,0,,0,USER0804_MERCHANT0391,0,1,0.7071067811865476,-0.7071067811865475,0,6.565617020734297
TXN001954,USER0804,2026-01-04 16:24:32,363.85,USER0804,MERCHANT0166,RECHARGE,Utilities,DEV0804,Chennai,SUCCESS,0,NORMAL,16,6,2026-01-04,1,0,709.25,2026-01-04 09:16:16,428.26666666666665,709.25,709.25,0.5130066972153684,-345.4,1,DEV0804,0,Chennai,0,USER0804_MERCHANT0166,0,1,-0.8660254037844385,-0.5000000000000004,0,5.899486310211629
TXN003413,USER0804,2026-01-07 10:46:37,275.56,USER0804,MERCHANT0407,BILL_PAYMENT,Healthcare,DEV0804,Chennai,SUCCESS,0,NORMAL,10,2,2026-01-07,0,0,363.85,2026-01-04 16:24:32,3982.0833333333335,536.55,536.55,0.5135774857888361,-260.98999999999995,2,DEV0804,0,Chennai,0,USER0804_MERCHANT0407,0,1,0.49999999999999994,-0.8660254037844387,0,5.622427795613369
TXN006726,USER0804,2026-01-13 16:43:05,1146.14,USER0804,MERCHANT0026,P2P,Shopping,DEV0804,Chennai,FAILED,0,NORMAL,16,1,2026-01-13,0,0,275.56,2026-01-07 10:46:37,8996.466666666667,449.55333333333334,363.85,2.549508400931295,696.5866666666668,3,DEV0804,0,Chennai,0,USER0804_MERCHANT0026,0,1,-0.8660254037844385,-0.5000000000000004,0,7.045027167222368
TXN007085,USER0804,2026-01-14 09:01:14,1511.15,USER0804,MERCHANT0352,BILL_PAYMENT,Grocery,DEV0804,Chennai,SUCCESS,0,NORMAL,9,2,2026-01-14,0,0,1146.14,2026-01-13 16:43:05,978.15,623.7,536.55,2.4228795895462563,887.45,4,DEV0804,0,Chennai,0,USER0804_MERCHANT0352,0,1,0.7071067811865476,-0.7071067811865475,0,7.321287758168061
TXN008825,USER0804,2026-01-17 16:11:57,994.91,USER0804,MERCHANT0220,P2P,Food,DEV0804,Chennai,SUCCESS,0,NORMAL,16,5,2026-01-17,1,0,1511.15,2026-01-14 09:01:14,4750.716666666666,801.19,709.25,1.2417903368739,193.7199999999999,5,DEV0804,0,Chennai,0,USER0804_MERCHANT0220,0,1,-0.8660254037844385,-0.5000000000000004,0,6.903656892055974
TXN000254,USER0805,2026-01-01 11:48:38,796.83,USER0805,MERCHANT0147,BILL_PAYMENT,Travel,DEV0805,Ahmedabad,SUCCESS,0,NORMAL,11,3,2026-01-01,0,0,0.0,,1440.0,997.165,997.165,0.7990954355598121,-200.33499999999992,0,DEV0805,0,,0,USER0805_MERCHANT0147,0,1,0.258819045102521,-0.9659258262890682,0,6.681895542173692
TXN000298,USER0805,2026-01-01 14:10:20,194.09,USER0805,MERCHANT0391,P2P,Food,DEV0805,Ahmedabad,FAILED,0,NORMAL,14,3,2026-01-01,0,0,796.83,2026-01-01 11:48:38,141.7,796.83,796.83,0.24357767654330284,-602.74,1,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0391,0,1,-0.4999999999999997,-0.8660254037844388,0,5.27346099054917
TXN000507,USER0805,2026-01-01 23:27:12,366.96,USER0805,MERCHANT0250,BILL_PAYMENT,Shopping,DEV0805,Ahmedabad,FAILED,0,NORMAL,23,3,2026-01-01,0,1,194.09,2026-01-01 14:10:20,556.8666666666667,495.46000000000004,495.46000000000004,0.7406450571186372,-128.50000000000006,2,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0250,0,1,-0.25881904510252157,0.9659258262890681,0,5.907974236608957
TXN001731,USER0805,2026-01-04 06:02:38,655.29,USER0805,MERCHANT0105,BILL_PAYMENT,Entertainment,DEV0805,Ahmedabad,SUCCESS,0,NORMAL,6,6,2026-01-04,1,0,366.96,2026-01-01 23:27:12,3275.4333333333334,452.6266666666667,366.96,1.4477494329395821,202.66333333333324,3,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0105,0,1,1.0,6.123233995736766e-17,0,6.486602764429265
TXN003456,USER0805,2026-01-07 12:41:46,1055.63,USER0805,MERCHANT0064,RECHARGE,Entertainment,DEV0805,Ahmedabad,SUCCESS,0,NORMAL,12,2,2026-01-07,0,0,655.29,2026-01-04 06:02:38,4719.133333333333,503.2925,511.125,2.0974483029252373,552.3375000000001,4,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0064,0,1,1.2246467991473532e-16,-1.0,0,6.962839877285689
TXN004177,USER0805,2026-01-08 20:48:52,2988.43,USER0805,NEW_RECIPIENT_34060,P2M,Utilities,DEV0805,Ahmedabad,SUCCESS,1,NEW_RECIPIENT,20,3,2026-01-08,0,0,1055.63,2026-01-07 12:41:46,1927.1,613.76,655.29,4.869053050052138,2374.67,5,DEV0805,0,Ahmedabad,0,USER0805_NEW_RECIPIENT_34060,0,1,-0.8660254037844386,0.5000000000000001,0,8.00283801275998
TXN004688,USER0805,2026-01-09 20:10:58,710.96,USER0805,MERCHANT0396,P2P,Grocery,DEV0805,Ahmedabad,SUCCESS,0,NORMAL,20,4,2026-01-09,0,0,2988.43,2026-01-08 20:48:52,1402.1,1009.5383333333333,726.06,0.7042426983951411,-298.57833333333326,6,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0396,0,1,-0.8660254037844386,0.5000000000000001,0,6.568021730058552
TXN005041,USER0805,2026-01-10 11:43:43,758.17,USER0805,MERCHANT0370,P2M,Grocery,DEV0805,Ahmedabad,SUCCESS,0,NORMAL,11,5,2026-01-10,1,0,710.96,2026-01-09 20:10:58,932.75,966.8842857142857,710.96,0.7841372656500482,-208.71428571428578,7,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0370,0,1,0.258819045102521,-0.9659258262890682,0,6.632225731235727
TXN006359,USER0805,2026-01-13 00:16:44,897.4,USER0805,MERCHANT0141,P2P,Entertainment,DEV0805,Ahmedabad,FAILED,0,NORMAL,0,1,2026-01-13,0,1,758.17,2026-01-10 11:43:43,3633.016666666667,940.795,734.565,0.9538741171030883,-43.39499999999998,8,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0141,0,1,0.0,1.0,0,6.800615403424233
TXN007821,USER0805,2026-01-15 18:04:59,866.61,USER0805,MERCHANT0300,P2M,Entertainment,DEV0805,Ahmedabad,SUCCESS,0,NORMAL,18,3,2026-01-15,0,0,897.4,2026-01-13 00:16:44,3948.25,935.9733333333334,758.17,0.9258917632980996,-69.36333333333334,9,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0300,0,1,-1.0,-1.8369701987210297e-16,0,6.7657423049351655
TXN008202,USER0805,2026-01-16 11:54:22,711.42,USER0805,MERCHANT0128,BILL_PAYMENT,Entertainment,DEV0805,Ahmedabad,SUCCESS,0,NORMAL,11,4,2026-01-16,0,0,866.61,2026-01-15 18:04:59,1069.3833333333334,929.037,777.5,0.7657606747632225,-217.61700000000008,10,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0128,0,1,0.258819045102521,-0.9659258262890682,0,6.568667625137102
TXN008814,USER0805,2026-01-17 15:45:10,677.26,USER0805,MERCHANT0074,RECHARGE,Grocery,DEV0805,Ahmedabad,FAILED,0,NORMAL,15,5,2026-01-17,1,0,711.42,2026-01-16 11:54:22,1670.8,909.2536363636365,758.17,0.7448526713718243,-231.99363636363648,11,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0074,0,1,-0.7071067811865471,-0.7071067811865479,0,6.519530695256375
TXN009070,USER0805,2026-01-18 03:08:00,838.42,USER0805,MERCHANT0451,P2P,Entertainment,DEV0805,Ahmedabad,FAILED,0,NORMAL,3,6,2026-01-18,1,1,677.26,2026-01-17 15:45:10,682.8333333333334,889.9208333333332,734.795,0.9421287474073069,-51.500833333333276,12,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0451,0,1,0.7071067811865476,0.7071067811865476,0,6.732711177158412
TXN009731,USER0805,2026-01-19 08:58:00,789.13,USER0805,MERCHANT0377,RECHARGE,Grocery,DEV0805,Ahmedabad,SUCCESS,0,NORMAL,8,0,2026-01-19,0,0,838.42,2026-01-18 03:08:00,1790.0,885.9592307692308,758.17,0.8907069000396789,-96.82923076923078,13,DEV0805,0,Ahmedabad,0,USER0805_MERCHANT0377,0,1,0.8660254037844387,-0.4999999999999998,0,6.672197488885081
TXN000252,USER0806,2026-01-01 11:45:31,651.92,USER0806,MERCHANT0359,RECHARGE,Grocery,DEV0806,Delhi,SUCCESS,0,NORMAL,11,3,2026-01-01,0,0,0.0,,1440.0,997.165,997.165,0.6537734477242984,-345.245,0,DEV0806,0,,0,USER0806_MERCHANT0359,0,1,0.258819045102521,-0.9659258262890682,0,6.481454610285835
TXN000606,USER0806,2026-01-02 03:58:49,895.73,USER0806,MERCHANT0202,P2M,Food,DEV0806,Delhi,SUCCESS,0,NORMAL,3,4,2026-01-02,0,1,651.92,2026-01-01 11:45:31,973.3,651.92,651.92,1.3739876058412077,243.81000000000006,1,DEV0806,0,Delhi,0,USER0806_MERCHANT0202,0,1,0.7071067811865476,0.7071067811865476,0,6.798754813403715
TXN001071,USER0806,2026-01-03 00:30:08,861.33,USER0806,MERCHANT0094,RECHARGE,Grocery,DEV0806,Delhi,SUCCESS,0,NORMAL,0,5,2026-01-03,1,1,895.73,2026-01-02 03:58:49,1231.3166666666666,773.825,773.825,1.1130811229929247,87.505,2,DEV0806,0,Delhi,0,USER0806_MERCHANT0094,0,1,0.0,1.0,0,6.759638028029196
TXN001771,USER0806,2026-01-04 08:01:07,479.7,USER0806,MERCHANT0125,BILL_PAYMENT,Food,DEV0806,Delhi,FAILED,0,NORMAL,8,6,2026-01-04,1,0,861.33,2026-01-03 00:30:08,1890.9833333333333,802.9933333333333,861.33,0.5973897666232181,-323.29333333333335,3,DEV0806,0,Delhi,0,USER0806_MERCHANT0125,0,1,0.8660254037844387,-0.4999999999999998,0,6.175243374899915
TXN001886,USER0806,2026-01-04 13:10:18,698.61,USER0806,MERCHANT0215,P2M,Utilities,DEV0806,Delhi,SUCCESS,0,NORMAL,13,6,2026-01-04,1,0,479.7,2026-01-04 08:01:07,309.18333333333334,722.17,756.625,0.9673761025797251,-23.559999999999945,4,DEV0806,0,Delhi,0,USER0806_MERCHANT0215,0,1,-0.2588190451025208,-0.9659258262890683,0,6.550523036924509
TXN004069,USER0806,2026-01-08 16:07:45,599.7,USER0806,MERCHANT0150,RECHARGE,Healthcare,DEV0806,Delhi,SUCCESS,0,NORMAL,16,3,2026-01-08,0,0,698.61,2026-01-04 13:10:18,5937.45,717.458,698.61,0.835867744174572,-117.75799999999992,5,DEV0806,0,Delhi,0,USER0806_MERCHANT0150,0,1,-0.8660254037844385,-0.5000000000000004,0,6.3980956418561155
TXN004517,USER0806,2026-01-09 12:31:08,572.51,USER0806,MERCHANT0329,RECHARGE,Entertainment,DEV0806,Delhi,FAILED,0,NORMAL,12,4,2026-01-09,0,0,599.7,2026-01-08 16:07:45,1223.3833333333334,697.8316666666666,675.265,0.8204127547474439,-125.3216666666666,6,DEV0806,0,Delhi,0,USER0806_MERCHANT0329,0,1,1.2246467991473532e-16,-1.0,0,6.351775373209037
TXN004752,USER0806,2026-01-09 22:22:06,1031.9,USER0806,MERCHANT0391,P2P,Entertainment,DEV0806,Delhi,SUCCESS,0,NORMAL,22,4,2026-01-09,0,0,572.51,2026-01-09 12:31:08,590.9666666666667,679.9285714285714,651.92,1.5176594180060932,351.97142857142865,7,DEV0806,0,Delhi,0,USER0806_MERCHANT0391,0,1,-0.5000000000000004,0.8660254037844384,0,6.940125659012588
TXN007360,USER0806,2026-01-14 21:08:02,836.46,USER0806,MERCHANT0320,RECHARGE,Travel,DEV0806,Delhi,SUCCESS,0,NORMAL,21,2,2026-01-14,0,0,1031.9,2026-01-09 22:22:06,7125.933333333333,723.925,675.265,1.1554511862416688,112.53500000000008,8,DEV0806,0,Delhi,0,USER0806_MERCHANT0320,0,1,-0.7071067811865477,0.7071067811865474,0,6.730373501364589
TXN009626,USER0806,2026-01-19 04:03:44,727.53,USER0806,MERCHANT0204,P2P,Utilities,DEV0806,Delhi,SUCCESS,0,NORMAL,4,0,2026-01-19,0,1,836.46,2026-01-14 21:08:02,6175.7,736.428888888889,698.61,0.9879161599671687,-8.898888888889019,9,DEV0806,0,Delhi,0,USER0806_MERCHANT0204,0,1,0.8660254037844386,0.5000000000000001,0,6.591028805295259
TXN000805,USER0807,2026-01-02 12:29:56,883.7,USER0807,MERCHANT0370,P2P,Travel,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,12,4,2026-01-02,0,0,0.0,,1440.0,997.165,997.165,0.8862124121885546,-113.46499999999992,0,DEV0807,0,,0,USER0807_MERCHANT0370,0,1,1.2246467991473532e-16,-1.0,0,6.7852486044893405
TXN000854,USER0807,2026-01-02 14:35:05,739.54,USER0807,MERCHANT0351,P2P,Utilities,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,14,4,2026-01-02,0,0,883.7,2026-01-02 12:29:56,125.15,883.7,883.7,0.8368677152879935,-144.16000000000008,1,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0351,0,1,-0.4999999999999997,-0.8660254037844388,0,6.607379649804663
TXN001113,USER0807,2026-01-03 02:34:10,1206.51,USER0807,MERCHANT0117,P2M,Healthcare,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,2,5,2026-01-03,1,1,739.54,2026-01-02 14:35:05,719.0833333333334,811.62,811.62,1.4865454276631922,394.89,2,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0117,0,1,0.49999999999999994,0.8660254037844387,0,7.096315667065935
TXN001188,USER0807,2026-01-03 06:19:45,1303.36,USER0807,MERCHANT0449,P2P,Utilities,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,6,5,2026-01-03,1,0,1206.51,2026-01-03 02:34:10,225.58333333333334,943.25,883.7,1.381775775245163,360.1099999999999,3,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0449,0,1,1.0,6.123233995736766e-17,0,7.1734677780049205
TXN001446,USER0807,2026-01-03 18:08:53,454.72,USER0807,MERCHANT0223,RECHARGE,Grocery,DEV0807,Ahmedabad,FAILED,0,NORMAL,18,5,2026-01-03,1,0,1303.36,2026-01-03 06:19:45,709.1333333333333,1033.2775,1045.105,0.4400753911703294,-578.5574999999999,4,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0223,0,1,-1.0,-1.8369701987210297e-16,0,6.121878585829915
TXN002129,USER0807,2026-01-05 00:29:52,1558.14,USER0807,MERCHANT0231,BILL_PAYMENT,Utilities,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,0,0,2026-01-05,0,1,454.72,2026-01-03 18:08:53,1820.9833333333333,917.566,883.7,1.6981230777949488,640.5740000000001,5,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0231,0,1,0.0,1.0,0,7.3518896661804805
TXN002645,USER0807,2026-01-05 23:58:07,1452.47,USER0807,MERCHANT0207,P2M,Food,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,23,0,2026-01-05,0,1,1558.14,2026-01-05 00:29:52,1408.25,1024.3283333333334,1045.105,1.4179730782935809,428.14166666666665,6,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0207,0,1,-0.25881904510252157,0.9659258262890681,0,7.281709079951045
TXN007045,USER0807,2026-01-14 07:06:06,1482.67,USER0807,MERCHANT0301,P2P,Shopping,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,7,2,2026-01-14,0,0,1452.47,2026-01-05 23:58:07,11947.983333333334,1085.4914285714287,1206.51,1.3658974736919682,397.17857142857133,7,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0301,0,1,0.9659258262890683,-0.25881904510252063,0,7.302274027031359
TXN007819,USER0807,2026-01-15 18:00:32,912.46,USER0807,MERCHANT0223,P2M,Entertainment,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,18,3,2026-01-15,0,0,1482.67,2026-01-14 07:06:06,2094.4333333333334,1135.13875,1254.935,0.803831249704056,-222.67875000000004,8,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0223,1,0,-1.0,-1.8369701987210297e-16,0,6.817239587229361
TXN008048,USER0807,2026-01-16 04:52:58,1582.13,USER0807,MERCHANT0038,P2M,Travel,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,4,4,2026-01-16,0,1,912.46,2026-01-15 18:00:32,652.4333333333333,1110.3966666666665,1206.51,1.4248331677268486,471.7333333333336,9,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0038,0,1,0.8660254037844386,0.5000000000000001,0,7.3671591790612565
TXN008090,USER0807,2026-01-16 06:51:51,1474.64,USER0807,MERCHANT0160,BILL_PAYMENT,Utilities,DEV0807,Ahmedabad,SUCCESS,0,NORMAL,6,4,2026-01-16,0,0,1582.13,2026-01-16 04:52:58,118.88333333333334,1157.5700000000002,1254.935,1.2739100011230422,317.06999999999994,10,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0160,0,1,1.0,6.123233995736766e-17,0,7.296847072972357
TXN009363,USER0807,2026-01-18 16:33:08,1276.25,USER0807,MERCHANT0320,P2P,Entertainment,DEV0807,Ahmedabad,FAILED,0,NORMAL,16,6,2026-01-18,1,0,1474.64,2026-01-16 06:51:51,3461.2833333333333,1186.3945454545456,1303.36,1.0757382566277967,89.85545454545445,11,DEV0807,0,Ahmedabad,0,USER0807_MERCHANT0320,0,1,-0.8660254037844385,-0.5000000000000004,0,7.152464608210908
TXN002461,USER0808,2026-01-05 15:39:47,837.89,USER0808,MERCHANT0163,RECHARGE,Healthcare,DEV0808,Ahmedabad,SUCCESS,0,NORMAL,15,0,2026-01-05,0,0,0.0,,1440.0,997.165,997.165,0.8402721716065045,-159.27499999999998,0,DEV0808,0,,0,USER0808_MERCHANT0163,0,1,-0.7071067811865471,-0.7071067811865479,0,6.7320795894092855
TXN002771,USER0808,2026-01-06 05:54:24,1009.14,USER0808,MERCHANT0048,BILL_PAYMENT,Food,DEV0808,Ahmedabad,SUCCESS,0,NORMAL,5,1,2026-01-06,0,1,837.89,2026-01-05 15:39:47,854.6166666666667,837.89,837.89,1.2043824368353842,171.25,1,DEV0808,0,Ahmedabad,0,USER0808_MERCHANT0048,0,1,0.9659258262890683,0.25881904510252074,0,6.917844214090677
TXN003885,USER0808,2026-01-08 07:55:41,746.25,USER0808,MERCHANT0055,RECHARGE,Healthcare,DEV0808,Ahmedabad,SUCCESS,0,NORMAL,7,3,2026-01-08,0,0,1009.14,2026-01-06 05:54:24,3001.2833333333333,923.515,923.515,0.8080540110339302,-177.265,2,DEV0808,0,Ahmedabad,0,USER0808_MERCHANT0055,0,1,0.9659258262890683,-0.25881904510252063,0,6.6163998011640475
TXN005240,USER0808,2026-01-10 20:48:11,899.31,USER0808,MERCHANT0017,P2P,Utilities,DEV0808,Ahmedabad,SUCCESS,0,NORMAL,20,5,2026-01-10,1,0,746.25,2026-01-08 07:55:41,3652.5,864.4266666666666,837.89,1.0403543003455085,34.883333333333326,3,DEV0808,0,Ahmedabad,0,USER0808_MERCHANT0017,0,1,-0.8660254037844386,0.5000000000000001,0,6.802739148461386
TXN006060,USER0808,2026-01-12 10:39:45,879.75,USER0808,MERCHANT0131,P2P,Healthcare,DEV0808,Ahmedabad,SUCCESS,0,NORMAL,10,0,2026-01-12,0,0,899.31,2026-01-10 20:48:11,2271.5666666666666,873.1475,868.5999999999999,1.0075617235346834,6.602499999999964,4,DEV0808,0,Ahmedabad,0,USER0808_MERCHANT0131,0,1,0.49999999999999994,-0.8660254037844387,0,6.780773817221347
TXN002642,USER0809,2026-01-05 23:49:11,1621.25,USER0809,MERCHANT0449,BILL_PAYMENT,Shopping,DEV0809,Pune,SUCCESS,0,NORMAL,23,0,2026-01-05,0,1,0.0,,1440.0,997.165,997.165,1.625859311147102,624.085,0,DEV0809,0,,0,USER0809_MERCHANT0449,0,1,-0.25881904510252157,0.9659258262890681,0,7.391569353501278
TXN002724,USER0809,2026-01-06 03:46:28,2130.54,USER0809,MERCHANT0088,RECHARGE,Healthcare,DEV0809,Pune,SUCCESS,0,NORMAL,3,1,2026-01-06,0,1,1621.25,2026-01-05 23:49:11,237.28333333333333,1621.25,1621.25,1.3141341557440247,509.28999999999996,1,DEV0809,0,Pune,0,USER0809_MERCHANT0088,0,1,0.7071067811865476,0.7071067811865476,0,7.664600002156324
TXN003051,USER0809,2026-01-06 18:12:34,2588.29,USER0809,MERCHANT0201,P2M,Healthcare,DEV0809,Pune,SUCCESS,0,NORMAL,18,1,2026-01-06,0,0,2130.54,2026-01-06 03:46:28,866.1,1875.895,1875.895,1.3797627265918402,712.395,2,DEV0809,0,Pune,0,USER0809_MERCHANT0201,0,1,-1.0,-1.8369701987210297e-16,0,7.859138985838606
TXN003115,USER0809,2026-01-06 21:17:52,3520.12,USER0809,MERCHANT0296,P2M,Shopping,DEV0809,Pune,FAILED,0,NORMAL,21,1,2026-01-06,0,0,2588.29,2026-01-06 18:12:34,185.3,2113.36,2130.54,1.6656509066131655,1406.7599999999998,3,DEV0809,0,Pune,0,USER0809_MERCHANT0296,0,1,-0.7071067811865477,0.7071067811865474,0,8.166534399801225
